,data_name,n_sample,n_itr,type,MSE,Corr,MAE,R2
Torque3_n20_itr2_WOTL,Torque3,20,2,Without transfer,52.362420028115295,0.7494753571621539,5.09029029953553,0.47080594168135104
Torque3_n20_itr2_ONLY,Torque3,20,2,Using only source features,24.773366799745943,0.8781937175032207,3.588923649220783,0.7496311570791641
Torque3_n20_itr2_WITH,Torque3,20,2,With source features,30.039279202675395,0.8707999215777518,3.7515186701896948,0.6964118911674573
Torque3_n20_itr2_RES,Torque3,20,2,Leraning the residuals,24.766655791403426,0.8782225052123617,3.588370020734221,0.7496989810211874
Torque3_n20_itr2_RATE,Torque3,20,2,Learning the rates,30.128685762498606,0.8781849631647994,4.03172888988198,0.6955083152783416
Torque3_n20_itr2_AffineTrans,Torque3,20,2,Proposed method,20.09098420964518,0.9000450307879417,3.1890270294231913,0.7969530540450709
Torque3_n20_itr2_AffineTrans2,Torque3,20,2,Proposed method 2,28.005985095466098,0.8622439892861066,3.692088172274134,0.7169611163516969
Torque3_n20_itr2_AffineTrans3,Torque3,20,2,Proposed method 3,19.271438568174194,0.902897300512281,3.1463133786586135,0.805235686584868
Torque3_n20_itr3_WOTL,Torque3,20,3,Without transfer,51.74571898094496,0.7238110974637992,5.11014553581173,0.47703855143747387
Torque3_n20_itr3_ONLY,Torque3,20,3,Using only source features,44.65713931895276,0.7765792092026575,4.372725134110725,0.5486783694029252
Torque3_n20_itr3_WITH,Torque3,20,3,With source features,41.19556427259611,0.7970039817567206,4.241529139856267,0.5836623320611152
Torque3_n20_itr3_RES,Torque3,20,3,Leraning the residuals,44.4127503050426,0.7778144851872488,4.354507809675032,0.551148255516099
Torque3_n20_itr3_RATE,Torque3,20,3,Learning the rates,45.46408146256303,0.7768014901743032,4.387891983069953,0.5405231124920304
Torque3_n20_itr3_AffineTrans,Torque3,20,3,Proposed method,45.52409994528344,0.7564363538787887,4.308009220560835,0.5399165434215427
Torque3_n20_itr3_AffineTrans2,Torque3,20,3,Proposed method 2,58.017482303018795,0.6727023407654691,4.79291731995244,0.41365378267697306
Torque3_n20_itr3_AffineTrans3,Torque3,20,3,Proposed method 3,43.227175148510945,0.7728193670228507,4.238086768718802,0.5631301182373002
Torque3_n20_itr4_WOTL,Torque3,20,4,Without transfer,28.610740616274583,0.8449758558745658,3.747786355315913,0.7108492325202121
Torque3_n20_itr4_ONLY,Torque3,20,4,Using only source features,28.452423392796582,0.8447830059456286,3.4682748883140486,0.7124492451618945
Torque3_n20_itr4_WITH,Torque3,20,4,With source features,22.24688198195341,0.882832590735561,3.1329262783391085,0.7751647507001272
Torque3_n20_itr4_RES,Torque3,20,4,Leraning the residuals,28.446605016348915,0.8448106822485715,3.46791890342712,0.7125080478345653
Torque3_n20_itr4_RATE,Torque3,20,4,Learning the rates,31.303422574877267,0.8276331852549181,3.764775564765463,0.6836359888872927
Torque3_n20_itr4_AffineTrans,Torque3,20,4,Proposed method,23.933030761604197,0.8725754293855739,3.2540213960605566,0.7581239050869312
Torque3_n20_itr4_AffineTrans2,Torque3,20,4,Proposed method 2,28.68175632048004,0.8445910721838515,3.7566771260964806,0.7101315214462651
Torque3_n20_itr4_AffineTrans3,Torque3,20,4,Proposed method 3,24.529949410412144,0.868633499782667,3.2948151802443917,0.7520912235936169
Torque3_n20_itr5_WOTL,Torque3,20,5,Without transfer,101.17684610396002,0.382755525129811,6.6199515063855,-0.02253077242967816
Torque3_n20_itr5_ONLY,Torque3,20,5,Using only source features,51.30383742269534,0.7195170409124478,4.751378645598378,0.4815043705302646
Torque3_n20_itr5_WITH,Torque3,20,5,With source features,92.29203687195361,0.45045771967050857,6.111844153058669,0.06726240848800857
Torque3_n20_itr5_RES,Torque3,20,5,Leraning the residuals,51.02198393796539,0.7189762798214695,4.719305326181433,0.48435288649563457
Torque3_n20_itr5_RATE,Torque3,20,5,Learning the rates,101.97052843248031,0.34535249739638835,6.743950958414635,-0.030552020726069662
Torque3_n20_itr5_AffineTrans,Torque3,20,5,Proposed method,51.223297159895026,0.7312023210885695,4.802911951432993,0.4823183403297212
Torque3_n20_itr5_AffineTrans2,Torque3,20,5,Proposed method 2,65.4058041602142,0.6238610517318368,5.364098924006693,0.3389846587962535
Torque3_n20_itr5_AffineTrans3,Torque3,20,5,Proposed method 3,49.54493826560116,0.7348385742184377,4.617029231420737,0.49928045846921276
Torque3_n20_itr6_WOTL,Torque3,20,6,Without transfer,56.818011048448795,0.6686314914893388,5.048789628767345,0.42577608452439797
Torque3_n20_itr6_ONLY,Torque3,20,6,Using only source features,45.382319978496625,0.7404591657827547,4.386858210399596,0.5413494244070264
Torque3_n20_itr6_WITH,Torque3,20,6,With source features,45.43769787640771,0.7567797674245484,4.407643638643342,0.540789754809613
Torque3_n20_itr6_RES,Torque3,20,6,Leraning the residuals,45.379621124619916,0.7404652549161482,4.3866248145420546,0.5413767000263552
Torque3_n20_itr6_RATE,Torque3,20,6,Learning the rates,51.61298756587785,0.6936110641590376,4.645245408666104,0.47837998439966367
Torque3_n20_itr6_AffineTrans,Torque3,20,6,Proposed method,42.688613630484326,0.761313974317796,4.180593625386824,0.5685730208996624
Torque3_n20_itr6_AffineTrans2,Torque3,20,6,Proposed method 2,57.02785279244906,0.6852048112075866,4.883868852941899,0.42365534594790466
Torque3_n20_itr6_AffineTrans3,Torque3,20,6,Proposed method 3,43.536058456413386,0.7547679043307175,4.212693275964004,0.5600084288431122
Torque3_n20_itr7_WOTL,Torque3,20,7,Without transfer,61.37701905555995,0.681430885733404,5.4036392143890275,0.37970105690163036
Torque3_n20_itr7_ONLY,Torque3,20,7,Using only source features,45.52186594642716,0.7678299998471283,4.194786414673352,0.5399391210434401
Torque3_n20_itr7_WITH,Torque3,20,7,With source features,55.17143290455915,0.7298342635083782,4.986639202156189,0.44241701460050764
Torque3_n20_itr7_RES,Torque3,20,7,Leraning the residuals,45.50455273950314,0.7678995914181341,4.193948451676297,0.5401140947407924
Torque3_n20_itr7_RATE,Torque3,20,7,Learning the rates,48.24975243401641,0.7684721210376576,4.321775217139652,0.5123700873695793
Torque3_n20_itr7_AffineTrans,Torque3,20,7,Proposed method,60.6872144594249,0.6630892016226738,5.437662920509788,0.3866724782660279
Torque3_n20_itr7_AffineTrans2,Torque3,20,7,Proposed method 2,63.90723336413685,0.6218523306889329,5.588584784850907,0.3541297716620868
Torque3_n20_itr7_AffineTrans3,Torque3,20,7,Proposed method 3,47.35899143268178,0.7743332703569947,4.418868547148337,0.5213724487775346
Torque3_n20_itr8_WOTL,Torque3,20,8,Without transfer,45.28349537163991,0.7990831399611259,4.720730703423729,0.5423481825762664
Torque3_n20_itr8_ONLY,Torque3,20,8,Using only source features,47.980988368196435,0.7746935913884682,4.433132870263046,0.5150863168075068
Torque3_n20_itr8_WITH,Torque3,20,8,With source features,39.46921022975762,0.8445270269358417,4.060076277072218,0.6011095069917998
Torque3_n20_itr8_RES,Torque3,20,8,Leraning the residuals,46.14378935776614,0.7841265908921079,4.305001772478706,0.5336537321360304
Torque3_n20_itr8_RATE,Torque3,20,8,Learning the rates,45.78138659221218,0.7951810251214244,4.302082033547896,0.5373163090403527
Torque3_n20_itr8_AffineTrans,Torque3,20,8,Proposed method,44.574400282854036,0.8038503623055181,4.12707874776141,0.5495145608217127
Torque3_n20_itr8_AffineTrans2,Torque3,20,8,Proposed method 2,98.22347497638002,0.3390894146205411,6.757746623545642,0.0073170927355682425
Torque3_n20_itr8_AffineTrans3,Torque3,20,8,Proposed method 3,44.01706842173833,0.8191717731428861,4.19207801596932,0.5551471635405281
Torque3_n20_itr9_WOTL,Torque3,20,9,Without transfer,44.8015484546441,0.7730096795363387,4.693432835424602,0.5472189170603148
Torque3_n20_itr9_ONLY,Torque3,20,9,Using only source features,33.681164587000374,0.8127082985723628,4.022501404170021,0.6596056452867762
Torque3_n20_itr9_WITH,Torque3,20,9,With source features,35.0108982906566,0.834328009501933,3.892228492246053,0.6461668627640607
Torque3_n20_itr9_RES,Torque3,20,9,Leraning the residuals,33.681201815422746,0.8127080082018707,4.022502714025545,0.6596052690425174
Torque3_n20_itr9_RATE,Torque3,20,9,Learning the rates,34.32899406959039,0.8130693435636267,4.091883450893799,0.6530584400047017
Torque3_n20_itr9_AffineTrans,Torque3,20,9,Proposed method,32.506805032614174,0.8280941208938056,3.594978833109541,0.6714741589684821
Torque3_n20_itr9_AffineTrans2,Torque3,20,9,Proposed method 2,46.38922759420854,0.7690535280419235,4.722330915379057,0.5311732421903825
Torque3_n20_itr9_AffineTrans3,Torque3,20,9,Proposed method 3,31.212603888593314,0.8537161955387552,3.538632721537315,0.6845538362507257
Torque3_n20_itr10_WOTL,Torque3,20,10,Without transfer,36.29760882717064,0.8352369957035346,3.9731961316720836,0.6331628883424503
Torque3_n20_itr10_ONLY,Torque3,20,10,Using only source features,37.03396566014937,0.8036982270659511,3.8343563913394214,0.6257209927882446
Torque3_n20_itr10_WITH,Torque3,20,10,With source features,32.953878305153474,0.8465863555477614,3.5471713503593936,0.6669558704834609
Torque3_n20_itr10_RES,Torque3,20,10,Leraning the residuals,37.02641097130613,0.803722050304952,3.8339192635530024,0.6257973432786563
Torque3_n20_itr10_RATE,Torque3,20,10,Learning the rates,39.110744120250374,0.8037898279959259,3.987909279759396,0.6047322985884827
Torque3_n20_itr10_AffineTrans,Torque3,20,10,Proposed method,37.2035629033195,0.8079474942097125,3.835511717247409,0.6240069800794228
Torque3_n20_itr10_AffineTrans2,Torque3,20,10,Proposed method 2,46.77855414830627,0.7604859598637543,4.366275337711097,0.5272385634825694
Torque3_n20_itr10_AffineTrans3,Torque3,20,10,Proposed method 3,37.17226704084824,0.8079804008063869,3.8354421246033876,0.6243232676853214
Torque3_n20_itr11_WOTL,Torque3,20,11,Without transfer,35.84003634245545,0.8407770030678617,4.323170405322365,0.6377872857639477
Torque3_n20_itr11_ONLY,Torque3,20,11,Using only source features,22.845637776741427,0.8883170614011761,3.5528497709935816,0.7691135023274289
Torque3_n20_itr11_WITH,Torque3,20,11,With source features,29.226988814385237,0.881133647762434,3.899690146691692,0.7046211994248237
Torque3_n20_itr11_RES,Torque3,20,11,Leraning the residuals,20.782853177434795,0.8984410062950277,3.320002682198296,0.7899607693742567
Torque3_n20_itr11_RATE,Torque3,20,11,Learning the rates,21.39634322698387,0.8974459612014162,3.4149772471971387,0.7837606111522978
Torque3_n20_itr11_AffineTrans,Torque3,20,11,Proposed method,31.83963006488229,0.8317337327694728,4.162692230093688,0.6782168769061381
Torque3_n20_itr11_AffineTrans2,Torque3,20,11,Proposed method 2,39.6113842212491,0.8321969734662769,4.468124411232712,0.5996726438463542
Torque3_n20_itr11_AffineTrans3,Torque3,20,11,Proposed method 3,23.379903612440238,0.9017055332600123,3.5144316724975266,0.7637140134256049
Torque3_n20_itr12_WOTL,Torque3,20,12,Without transfer,71.31661932444798,0.5640593329150181,5.421231610837454,0.2792477661344406
Torque3_n20_itr12_ONLY,Torque3,20,12,Using only source features,39.328258341486965,0.820122245407109,4.034102109338887,0.6025340191083439
Torque3_n20_itr12_WITH,Torque3,20,12,With source features,47.36952921514312,0.7577875083754331,4.418516249746115,0.5212659500354331
Torque3_n20_itr12_RES,Torque3,20,12,Leraning the residuals,39.309493017190896,0.8201889655494718,4.032797429125945,0.6027236684430113
Torque3_n20_itr12_RATE,Torque3,20,12,Learning the rates,42.4229715060831,0.8202077754762256,4.235886095359511,0.5712576988384741
Torque3_n20_itr12_AffineTrans,Torque3,20,12,Proposed method,48.60110269676819,0.7616398777752073,4.264389643105505,0.5088192111622324
Torque3_n20_itr12_AffineTrans2,Torque3,20,12,Proposed method 2,47.011079925529465,0.7523984569422011,4.584601373367769,0.5248885716440262
Torque3_n20_itr12_AffineTrans3,Torque3,20,12,Proposed method 3,38.877429513538644,0.823647704843877,4.044966358388561,0.6070902626307195
Torque3_n20_itr13_WOTL,Torque3,20,13,Without transfer,43.29996544240107,0.8040282658972588,4.7737273445798625,0.562394472501117
Torque3_n20_itr13_ONLY,Torque3,20,13,Using only source features,30.516426677906264,0.8343820117075611,3.5153724633382333,0.6915896616238582
Torque3_n20_itr13_WITH,Torque3,20,13,With source features,32.6045888753584,0.8602972322192851,3.957448253306968,0.6704859191477857
Torque3_n20_itr13_RES,Torque3,20,13,Leraning the residuals,30.516442965791857,0.834381925935788,3.515374856288538,0.691589497012439
Torque3_n20_itr13_RATE,Torque3,20,13,Learning the rates,30.514588396491106,0.8343823884861742,3.514994098898281,0.6916082399783707
Torque3_n20_itr13_AffineTrans,Torque3,20,13,Proposed method,30.875560881049037,0.830790849553651,3.4566099233264915,0.6879601180248398
Torque3_n20_itr13_AffineTrans2,Torque3,20,13,Proposed method 2,41.481217357213566,0.782454455899627,3.97410402618323,0.5807754159285379
Torque3_n20_itr13_AffineTrans3,Torque3,20,13,Proposed method 3,30.41529408018749,0.8354370591999595,3.493223824411356,0.6926117452056784
Torque3_n20_itr14_WOTL,Torque3,20,14,Without transfer,63.573015979497505,0.6784308566811416,5.4411294358946884,0.3575074966420051
Torque3_n20_itr14_ONLY,Torque3,20,14,Using only source features,48.260348690713506,0.760252794477602,4.710578954848648,0.5122629976651403
Torque3_n20_itr14_WITH,Torque3,20,14,With source features,61.048910453679404,0.7141912155599418,5.030365465342558,0.38301704425487326
Torque3_n20_itr14_RES,Torque3,20,14,Leraning the residuals,47.61638782243406,0.762571676425274,4.668169116242347,0.5187711052946238
Torque3_n20_itr14_RATE,Torque3,20,14,Learning the rates,47.22829968721556,0.768647884683615,4.653766223320672,0.5226932680814339
Torque3_n20_itr14_AffineTrans,Torque3,20,14,Proposed method,54.1383070888708,0.7374890518585784,4.9536894222775105,0.4528581676806044
Torque3_n20_itr14_AffineTrans2,Torque3,20,14,Proposed method 2,61.04662915740911,0.6541050884038964,5.368571797111079,0.38304009988199783
Torque3_n20_itr14_AffineTrans3,Torque3,20,14,Proposed method 3,56.19983863838516,0.7260818928019147,5.115406023372159,0.43202356442021905
Torque3_n20_itr15_WOTL,Torque3,20,15,Without transfer,42.13657273063089,0.8281355360628371,4.977588024125308,0.5741521511994931
Torque3_n20_itr15_ONLY,Torque3,20,15,Using only source features,40.803207884388954,0.8494162548661978,4.924749685491729,0.5876276313973778
Torque3_n20_itr15_WITH,Torque3,20,15,With source features,33.28316788421164,0.8711453579777044,4.300441408994266,0.6636279477363789
Torque3_n20_itr15_RES,Torque3,20,15,Leraning the residuals,40.80140260972078,0.8494284856436696,4.924650749881093,0.5876458761734504
Torque3_n20_itr15_RATE,Torque3,20,15,Learning the rates,40.720158262869916,0.8427629441399757,4.923844318192306,0.5884669617077396
Torque3_n20_itr15_AffineTrans,Torque3,20,15,Proposed method,23.186195307357742,0.8788406544303956,3.373184797642749,0.7656717014782501
Torque3_n20_itr15_AffineTrans2,Torque3,20,15,Proposed method 2,39.21196772451558,0.8351418975033948,4.804470914011332,0.6037092952607146
Torque3_n20_itr15_AffineTrans3,Torque3,20,15,Proposed method 3,25.493294611329365,0.8677963621069091,3.617687606485475,0.7423552993150704
Torque3_n20_itr16_WOTL,Torque3,20,16,Without transfer,57.15756297906221,0.7196287016567705,5.085157411407284,0.42234444664221515
Torque3_n20_itr16_ONLY,Torque3,20,16,Using only source features,57.4311094001299,0.6989075991604596,4.8486921938576515,0.4195798849465253
Torque3_n20_itr16_WITH,Torque3,20,16,With source features,54.29569097395665,0.737998606871266,4.746774159224927,0.45126758770325004
Torque3_n20_itr16_RES,Torque3,20,16,Leraning the residuals,57.37281988147575,0.6992144089994055,4.845117399116456,0.4201689804642166
Torque3_n20_itr16_RATE,Torque3,20,16,Learning the rates,69.11445006357617,0.5737541868098955,5.302877653913621,0.3015037063228351
Torque3_n20_itr16_AffineTrans,Torque3,20,16,Proposed method,55.25616586823489,0.7014147217388864,4.7374011920657875,0.44156067180930625
Torque3_n20_itr16_AffineTrans2,Torque3,20,16,Proposed method 2,62.64495509921916,0.6311708437630851,5.369858677184989,0.3668868244755463
Torque3_n20_itr16_AffineTrans3,Torque3,20,16,Proposed method 3,54.99671898308401,0.7072790225970805,4.703624670604879,0.44418273836003874
Torque3_n20_itr17_WOTL,Torque3,20,17,Without transfer,30.64212831350041,0.8447734878228059,4.076399180061548,0.6903192742230917
Torque3_n20_itr17_ONLY,Torque3,20,17,Using only source features,79.46858557720684,0.8036274742284572,6.471762892285149,0.19686096846050183
Torque3_n20_itr17_WITH,Torque3,20,17,With source features,24.31291437333375,0.8767662149768773,3.500688798132637,0.7542846602607378
Torque3_n20_itr17_RES,Torque3,20,17,Leraning the residuals,79.46888743155306,0.8036280111155568,6.471773007404171,0.19685791780840423
Torque3_n20_itr17_RATE,Torque3,20,17,Learning the rates,81.63917061461902,0.8076346153102466,6.449068485198623,0.17492423016121905
Torque3_n20_itr17_AffineTrans,Torque3,20,17,Proposed method,25.361974244349664,0.8751186504535217,3.5233620342465435,0.7436824717013841
Torque3_n20_itr17_AffineTrans2,Torque3,20,17,Proposed method 2,27.575086126231305,0.8554190471680138,3.849226145025388,0.7213159413222052
Torque3_n20_itr17_AffineTrans3,Torque3,20,17,Proposed method 3,43.97414585303645,0.8484526513275122,4.9557947600456576,0.5555809549564446
Torque3_n20_itr18_WOTL,Torque3,20,18,Without transfer,37.882278708920595,0.8029365544952894,4.413051404816741,0.6171476261492912
Torque3_n20_itr18_ONLY,Torque3,20,18,Using only source features,87.24015788636491,0.7136248552758143,5.955766747951127,0.11831857321612715
Torque3_n20_itr18_WITH,Torque3,20,18,With source features,35.897407686302,0.8199018702838353,4.2098020079044645,0.6372074696617689
